,Unnamed: 0,title,domain,iframe_exist,email,phone,logo
532,4756,Erlangen - Raumwerk Immobilien,www.raumwerk.de,-1,-1,,-1
533,4759,Immobilienservice in Franken GmbH Wohnref Erlangen,finde-offen.de,-1,-1,,-1
534,4762,Immobilienmakler in Eschborn - Frankfurt am Main und dem ...,www.mainhattan-immobilien.eu,-1,-1,,-1
535,4774,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
536,4778,Skimina Immobilien: Immobilienmakler Marek Skimina,www.skimina-immobilien.de,False,,,https://www.skimina-immobilien.de/wp-content/uploads/2021/04/skimina-immobilien-kompetenz-aus-einer-hand-marek-skimina-immobilienmakler-nuernberg-fuerth-erlangen-logo-favicon-1-300x300.png
537,4779,Eschborn - UK Immobilien,www.uk-immobilien.com,False,"info@uk-immobilien.com,info@uk-immobilien.com,mieten@uk-immobilien.com,info@uk-immobilien.com,info@uk-immobilien.com,info@uk-immobilien.com,gottwalz@uk-immobilien.com,info@uk-immobilien.com",,https://www.uk-immobilien.com/wp-content/uploads/2020/08/cropped-Logo-UK-Immobilien_Neu_RGB_PC-300x300.jpg
538,4782,Fels Immobilien: Ihr Immobilienmakler,www.fels-immobilien.de,False,,,https://www.fels-immobilien.de/wp-content/uploads/2020/12/cropped-icon-01-270x270.jpg
539,4793,Polizeimeldungen & Polizeibericht Eschborn - Meinestadt.de,aktuell.meinestadt.de,-1,-1,,-1
540,4800,Immobilienmakler in Langerwehe - Frank Kaussen 02409/1595,kaussenimmobilien.de,True,,,https://kaussenimmobilien.de/wp-content/uploads/2021/10/logo-kaussen-immobilien-banner.jpg
541,4801,Immobilienmakler Eschweiler,sanrealty.de,False,"immo@sanrealty.de,immo@sanrealty.de",,https://sanrealty.de/favicon.ico
542,4802,Immobilienmakler Eschweiler - Mahis Immobilien,mahis-immobilien.de,False,sa@mahis-immobilien.de,,https://mahis-immobilien.de/wp-content/uploads/cropped-favicon-270x270.png
543,4803,"Ihre Immobilienmakler Stolberg, Eschweiler, Aachen,",www.dentzer-immobilien.de,False,"anne@dentzer-immobilien.de,9056531anne@dentzer-immobilien.de",,https://www.ilogu.de/images/web/214/favicon.png
544,4804,11 Immobilienmakler in Eschweiler und Umgebung - Makler ...,www.makler-vergleich.de,False,,,https://www.makler-vergleich.de/faviconMaklerVergleich2.ico
545,4806,Immobilien Eschweiler,www.immobilie.ac,False,,,http://www.immobilie.ac/images/original_249274_.png
546,4807,Immobilien-Makler in Eschweiler Rheinl - Das Örtliche,www.dasoertliche.de,False,,,https://oe-static.de/img/oetblogo_400x400.png
547,4808,Amtsgericht Eschweiler: Zwangsversteigerungstermine,www.ag-eschweiler.nrw.de,False,,,https://www.ag-eschweiler.nrw.de/layout_rwd/images/system_bilder/favicon.ico
548,4809,Immobilien Kompetenzzentrum Aachen: Immobilienprofis im ...,www.ik-aachen.de,True,"makler@ik-aachen.de,hausverwaltung@ik-aachen.de,info@ik-aachen.de,makler@ik-aachen.de,hausverwaltung@ik-aachen.de",,https://www.ik-aachen.de/wp-content/uploads/2021/02/Unbenannt.png
549,4810,Immobilienmakler in Eschweiler - 5Plus Immobilien,5plus.immo,-1,-1,,-1
550,4811,S-Immo. Region Aachen,www.s-immo-aachen.de,False,,,https://www.s-immo-aachen.de/content/dam/myif/s-immo-aachen/work/bilder/icons/apple-touch-icon-180x180px.png
551,4813,Bettina Dietz Immobilien GbR: Ihr Immobilienmakler Rhein-Main,immoprofi-dietz.de,True,,,https://immoprofi-dietz.de/wp-content/uploads/Dietz-Haus-bunt-300x263.png
552,4815,AKO Immobilien,www.akoimmobilien.de,-1,-1,,-1
553,4820,Haus kaufen in Eschweiler - ImmoScout24,www.immobilienscout24.de,False,,,https://www.immobilienscout24.de/favicon.ico
554,4821,Mietwohnung in Eschweiler - Nordrhein-Westfalen - eBay ...,www.ebay-kleinanzeigen.de,False,,,https://ebay-kleinanzeigen.de/static/img/common/logo/logo-ebay-kleinanzeigen-500x500.png
555,4822,Eschner-Immobilien Makler GmbH: Ihr Immobilienmakler,eschner-immobilien.de,False,"info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,schneider@eschner-immobilien.de",,https://eschner-immobilien.de/wp-content/uploads/2020/05/favicon.png
556,4823,MiKe Immobilien: START,www.mike-immobilien.com,False,,,https://static.wixstatic.com/media/e17328_84202cf1d2bf45498b40604358ae2c25%7Emv2.png/v1/fill/w_32%2Ch_32%2Clg_1%2Cusm_0.66_1.00_0.01/e17328_84202cf1d2bf45498b40604358ae2c25%7Emv2.png
557,4827,14 Immobilienmakler in Espelkamp und Umgebung - Makler ...,www.makler-vergleich.de,False,,,https://www.makler-vergleich.de/faviconMaklerVergleich2.ico
558,4828,Immobilien Persicke,immobilien-persicke.de,False,info@immobilien-persicke.de,,https://immobilien-persicke.de/wp-content/uploads/2015/09/android-chrome-192x192.png
559,4829,Immobilien Schulte-Pollheide: HOME,www.schulte-pollheide.de,-1,-1,,-1
560,4830,"Rose Immobilien KG - Immobilien in Minden, Lübbecke und ...",www.rose-immobilien-kg.de,False,"info@rose-immobilien-kg.de,info@rose-immobilien-kg.de",,https://www.rose-immobilien-kg.de/favicon.ico
561,4831,34 Immobilien in der Gemeinde 32339 Espelkamp,www.immosuchmaschine.de,False,,,https://www.immosuchmaschine.de/resources/img/og_image.jpg
562,4832,Immobilienmakler Espelkamp | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
563,4849,RE/MAX Immobilien Galerie: Ihr Immobilienmakler in Tübingen,immobilien-galerie-tuebingen.remax.de,True,,,https://immobilien-galerie-tuebingen.remax.de/wp-content/uploads/sites/120/2020/11/cropped-remax_icon-270x270.jpg
564,4860,Manske de Vries Immobilien Essen: Immobilienmakler aus ...,manskedevries.de,-1,-1,,-1
565,4872,Immo-Group-West GmbH: Immobilienmakler in Essen ...,www.immogroupwest.de,False,"kontakt@immogroupwest.de,kontakt@immogroupwest.de,lufter@immogroupwest.de,schoettler@immogroupwest.de,buch@immogroupwest.de",,https://smart.onoffice.de/smart20/Dateien/Immo-Group-West-GmbH/smartSite20/favicon/favicon-immo-group.jpg
566,4876,Knoblauch Immobilien: Start,www.knoblauch-immobilien.de,-1,-1,,-1
567,4879,Immo2you GmbH | Immobilienmakler in Essen,www.immo2you.de,-1,-1,,-1
568,4888,Andrea Dasbach Immobilien – Ihr Makler in Mülheim,www.dasbach-immobilien.de,False,info@dasbach-immobilien.de,,https://www.dasbach-immobilien.de/favicon.ico
569,4895,Mattes Immobilien GmbH – Ihr Immobilienmakler aus ...,www.mattes-immobilien.de,False,"info@mattes-immobilien.de,sslingeninfo@mattes-immobilien.de",,https://www.mattes-immobilien.de/wp-content/uploads/2021/01/mi-icon-300x300.png
570,4897,Immobilienmakler Esslingen am Neckar | Makler in der Nähe ...,www.meinestadt.de,-1,-1,,-1
571,4900,Ihr Immobilienmakler in Esslingen | RE/MAX Professionals,professionals-esslingen.remax.de,False,,,https://professionals-esslingen.remax.de/wp-content/uploads/sites/60/2020/11/cropped-remax_icon-270x270.jpg
572,4903,Immobilienmakler für Esslingen & Göppingen | Ines Bleek ...,www.ibi-immobilien.de,-1,-1,,-1
573,4928,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
574,4934,McMakler GmbH - Immobilienmakler Karlsruhe ▷ in Ettlingen,web2.cylex.de,-1,-1,,-1
575,4944,infoScout - infoScout,infoscout.net,-1,-1,,-1
576,4945,Mai-Immobilien.de - Willkommen,www.volker-mai-immobilien.de,-1,-1,,-1
577,4971,KAB Maklerservice,www.kab-maklerservice.de,-1,-1,,-1
578,4979,IMMOBILIEN HAHNEFELD | Ihr Immobilienmakler in Limburg,immobilien-hahnefeld.de,False,"info@immobilien-hahnefeld.de,info@immobilien-hahnefeld.de",,https://immobilien-hahnefeld.de/wp-content/uploads/iphone114.jpg
579,5002,Feldbusch Immobilien GmbH: Immobilienmakler Neumarkt,feldbuschimmobilien.de,-1,-1,,-1
580,5003,30 Jahre Kompetenz in Falkensee - Immobilien-Kontor-Nowak ...,www.immobilien-kontor-nowak.com,-1,-1,,-1
581,5006,BSK Immobilien: Immobilien Berlin,www.bsk-immobilien.de,-1,-1,,-1
582,5019,Herrmann Immobilien GmbH – Ihr Makler aus Fellbach,herrmann-immobilien.net,-1,-1,,-1
583,5021,Ihr Makler Fellbach - Lechner Immobilien,www.lechner.immo,-1,-1,,-1
584,5045,Suchen Sie sich hier Ihr Traumobjekt aus - Heinrich ...,heinrichimmobilien.de,-1,-1,,-1
585,5046,Paul & Partner - Führendes Immobilienunternehmen und ...,www.paulundpartner.net,-1,-1,,-1
586,5092,Start - R&V Immobilien eG,www.vr-immobilien-nord.de,-1,-1,,-1
587,5106,Historie - Callsen Immobilien,www.callsen-immobilien.de,False,"info@callsen-immobilien.de,hausverwaltung@callsen-immobilien.de,info@callsen-immobilien.de,hausverwaltung@callsen-immobilien.de",,https://www.callsen-immobilien.de/typo3conf/ext/dauskonzept/Resources/Public/Icons/Favicon/favicon-194x194.png?v=12
588,5112,Immobilienmakler Flörsheim am Main | Makler in der Nähe ...,www.meinestadt.de,-1,-1,,-1
589,5140,Feldbusch Immobilien GmbH: Immobilienmakler Neumarkt,feldbuschimmobilien.de,False,4info@feldbuschimmobilien.de,,https://feldbuschimmobilien.de/wp-content/uploads/2020/10/favicon_114x114.png
590,5148,Beugel GmbH - Forchheim,www.beugel-hausverwaltung.de,-1,-1,,-1
591,5152,Schnabel-Immobilien | Schnabel-Immobilien,schnabel-immobilien.de,-1,-1,,-1
592,5168,Haus & Grund Frankenthal: Start,www.haus-und-grund-ft.de,-1,-1,,-1
593,5181,Immobilien / Frankfurt (Oder) / Verkauf / Projektentwicklung,immobilienspezialist.eu,-1,-1,,-1
594,5220,SGI Immobilien - SGI Immobilien,www.sgi-immobilien.de,-1,-1,,-1
595,5221,Immobilienmakler Jobs und Stellenangebote in Frankfurt Am ...,www.stepstone.de,False,,,https://www.stepstone.de/modules/duplo/resources/favicons/stepstone/apple-touch-icon-180x180.png?v=VuWeZv6r
596,5225,"Immobilienmakler, Immobilienmaklerin Jobs Frankfurt am Main",jobs.meinestadt.de,-1,-1,,-1
597,5227,Ihre Stadt. Unser Team: Makler Frankfurt. - Evernest,www.evernest.com,-1,-1,,-1
598,5252,"esperto, Hauptstraße 40, Frechen (2022) - RestaMeta logo",www.restameta.com,-1,-1,,-1
599,5275,Müller und Starz GmbH Hausmeisterservice in Freiberg 71691,branchenbuch.meinestadt.de,-1,-1,,-1
600,5277,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
601,5304,Knöller - Immobilien,www.immoknoeller.de,-1,-1,,-1
602,5308,Immobilienmakler Freiburg-Nord | Homeday,www.homeday.de,False,kontakt@homeday.de,,https://www.homeday.de/assets/images/icons/apple-touch-icon.png
603,5318,AKTIVA Immobilien im Breisgau - Immobilien - Vermittlung ...,aktiva-immobilien.de,False,,,https://aktiva-immobilien.de/wp-content/uploads/2019/09/cropped-Fotolia_72960237_Subscription_XL-270x270.jpg
604,5334,"Immobilienmakler Landshut, Freising und Erding | Homeday",www.homeday.de,False,kontakt@homeday.de,,https://www.homeday.de/assets/images/icons/apple-touch-icon.png
605,5335,Immobilienmakler München im Stadtbranchenbuch München,www.muenchen.de,-1,-1,,-1
606,5350,Immobilienservice Mieskes GmbH: Start,immobilienservice-mieskes.de,-1,-1,,-1
607,5358,Burkhardt Immobilien - Freital,www.steffen-burkhardt.de,-1,-1,,-1
608,5360,Immobilienmakler Freital | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
609,5381,IMMOBILIEN HAHNEFELD | Ihr Immobilienmakler in Limburg,immobilien-hahnefeld.de,False,"info@immobilien-hahnefeld.de,info@immobilien-hahnefeld.de",,https://immobilien-hahnefeld.de/wp-content/uploads/iphone114.jpg
610,5408,Immobilienmakler in Friedberg » Ihr regionaler Profi - IMAXX,www.imaxx.de,-1,-1,,-1
611,5411,Immobilienmakler Friedberg/Hessen | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
612,5433,Immobilienmakler in Friedberg » Ihr regionaler Profi - IMAXX,www.imaxx.de,-1,-1,,-1
613,5448,Ihr Immobilienmakler in Friedberg - Immobilien Hornung,www.immobilien-hornung.de,-1,-1,,-1
614,5449,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
615,5466,Vögtle Immobilien - Ihr Immobilienmakler in Friedrichsdorf,voegtle-immobilien.de,False,,,https://voegtle-immobilien.de/wp-content/uploads/2020/04/cropped-Logo_FAV-270x270.png
616,5467,A&B Immobilienservice: Immobilienmakler Friedrichsdorf,www.ab-immobilienservice.de,False,"a@ab-immobilienservice.de,mail@ab-immobilienservice.de",,https://www.ab-immobilienservice.de/favicon.ico
617,5470,Immobilienmakler Friedrichsdorf - Schäfer und Bült,www.schaefer-buelt.de,False,130immobilien@schaefer-buelt.de,,https://www.schaefer-buelt.de/index.php/favicon.ico
618,5471,Immobilienmakler Friedrichsdorf | Immocon360®,www.immocon360.de,False,info@immocon360.de,,https://www.immocon360.de/images/original_639809_.png
619,5473,SOGERO Living Value: Ihr Immobilienmakler in Friedrichsdorf,sogero.de,False,welcome@sogero.de,,https://sogero.de/static/img/android-icon-192x192.ddf7b22c87e5.png
620,5474,AJL Immobilien: Gewerbeimmobilien in Friedrichsdorf,ajl-immobilien.de,False,,,https://ajl-immobilien.de/images/Element_5Touchajl.png
621,5476,Marhold Immobilien GmbH | Makler aus Leidenschaft,marholdimmobilien.de,False,,,https://marholdimmobilien.de/wp-content/uploads/2019/05/cropped-cropped-icon-1-270x270.png
622,5478,AKO Immobilien,www.akoimmobilien.de,-1,-1,,-1
623,5480,Immobilienmakler/in Jobs und Stellenangebote in Friedrichsdorf,www.stepstone.de,False,,,https://www.stepstone.de/modules/duplo/resources/favicons/stepstone/apple-touch-icon-180x180.png?v=VuWeZv6r
624,5481,Immobilien A & B-Immobilienservice Petra Altmann,www.dasoertliche.de,False,,,https://oe-static.de/img/oetblogo_400x400.png
625,5485,SOGERO - Immobilienmakler Friedrichsdorf,branchenbuch.meinestadt.de,-1,-1,,-1
626,5526,Wohnen und Bauen in Friedrichshafen,www.friedrichshafen.de,-1,-1,,-1
627,5531,Immobilienmakler und Immobilienbüros in Friesoythe - Cylex,web2.cylex.de,-1,-1,,-1
628,5537,Immobilienmakler Friesoythe | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
629,5540,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
630,5557,Agrar Consulting GmbH Start,www.aco-agrar.de,-1,-1,,-1
631,5572,Maklervergleich - Makler in Fröndenberg/Ruhr finden,www.meinestadt.de,-1,-1,,-1
632,5577,Ruhrgrund Immobilien GmbH,www.ruhrgrund.de,-1,-1,,-1
633,5584,VR Immobilien Fulda - Ihr Immobilienmakler in Fulda,v-r-immobilien.de,-1,-1,,-1
634,5587,FRICKE IMMOBILIEN FULDA - Home - Immobilienmakler ...,www.fi-fulda.de,-1,-1,,-1
635,5589,EVA HANSEN FULDA: HANSEN IMMOBILIEN,www.hansen-immobilie.de,-1,-1,,-1
636,5618,Immobilienmakler Fürstenfeldbruck 34 Treffer / Anzeigen,www.muenchen.de,-1,-1,,-1
637,5621,Ihr Immobilienmakler im Raum Dachau-Fürstenfeldbruck,elystella.de,-1,-1,,-1
638,5631,Immobilienmakler Seidl: Start,makler-seidl.de,-1,-1,,-1
639,5634,Immobilien - Verkauf | Hausbau - Domizil-Immobilien ...,www.immobilien-domizil.de,-1,-1,,-1
640,5650,Maklervergleich - Makler in Fürstenwalde/Spree finden,www.meinestadt.de,-1,-1,,-1
641,5660,WoWi Fürstenwalde,wowi-fw.de,-1,-1,,-1
642,5667,Weisser Immobilien: Immobilienmakler in Fürth seit 1984,www.weisser-immobilien.de,-1,-1,,-1
643,5670,Munk Immobilien: Ihre Immobilienmakler in Fürth,munk-immobilien.de,False,"info@munk-immobilien.de,info@munk-immobilien.de",,https://munk-immobilien.de/favicon.ico
644,5675,Langhof Immobilien - Ihr Immobilienmakler für Fürth,langhof-immobilien.de,False,"mail@langhof-immobilien.de,5074962mail@langhof-immobilien.de",,https://langhof-immobilien.de/wp-content/uploads/2020/05/cropped-3D21EA61-45A6-4F15-87E9-6A1B8476D648-270x270.png
645,5692,Stadt und Stuck: Start,www.stadt-stuck-immobilien.de,-1,-1,,-1
646,5704,Kowalski´s Immobilien GmbH,kowalskis-immobilien.de,-1,-1,,-1
647,5707,Immobilienmakler Gaggenau | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
648,5729,"Wüstenrot Immobilienmakler, Bühl, Baden-Baden, Sinzheim ...",www.immobilien-mittelbaden.de,-1,-1,,-1
649,5730,"SA Immobilien, Auweg 3, Gaggenau (2021) - RealEstaMeta logo",www.realestameta.com,-1,-1,,-1
650,5750,Schreiber Immobilien Ganderkesee | Startseite,www.schreiber-immo.de,-1,-1,,-1
651,5755,Immobilienmakler Garbsen | MGK Immobilien,www.mgk-fs.de,-1,-1,,-1
652,5765,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
653,5781,Start - Capan & Capan Immobilien GbR,capan-immobilien.de,-1,-1,,-1
654,5786,MAKLERFORYOURLIFE - Ihr zuverlässiger Makler aus ...,maklerforyourlife.de,-1,-1,,-1
655,5791,Berlin-Immobilien GmbH - Gardelegen,www.berlin-immobilien-ga.de,-1,-1,,-1
656,5793,Immobilienmakler Gardelegen | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
657,5804,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
658,5813,Abteilungsleiter/in Immobilienmanagement Jobs und ... - StepStone,www.stepstone.de,False,,,https://www.stepstone.de/modules/duplo/resources/favicons/stepstone/apple-touch-icon-180x180.png?v=VuWeZv6r
659,5824,Immobilienmakler Garmisch-Partenkirchen - GEIS Real Estate,www.immobilien-geis.de,-1,-1,,-1
660,5835,Immobilienmakler Gauting - Aigner Immobilien,aigner-immobilien.de,-1,-1,,-1
661,5849,Immobilienmakler Gauting ▷ Kostenlose Angebote anfordern,web2.cylex.de,-1,-1,,-1
662,5852,IRL-Immobilien – Ihr Immobilienmakler aus Gauting,www.irl-immobilien.de,False,uchendorfinfo@irl-immobilien.de,,https://www.irl-immobilien.de/wp-content/uploads/2021/04/GUT-Facebook_Irl-Immobilien_Poperty_Passion_Logo-2.png
663,5858,Rathge Immobilien: Ihr Immobilienmakler in Geesthacht,rathge-immobilien.de,False,,,https://acnaayzuen.cloudimg.io/v7/rathge-immobilien.de/wp-content/uploads/2020/07/favicon-1.png?func=bound&w=121&h=121
664,5862,Immobilienmakler Geesthacht | Hansa Immobilien | bei ...,hansaimmo.com,-1,-1,,-1
665,5867,Immobilienmakler für Geesthacht - Kompetenter ...,www.immobilienmakler-geesthacht.de,-1,-1,,-1
666,5881,Immobilienmakler Geesthacht ▷ Kostenlose Angebote anfordern,web2.cylex.de,-1,-1,,-1
667,5898,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
668,5910,"Aktuelles aus Geestland | Corona Inzidenzwert, Intensivbetten ...",aktuell.meinestadt.de,-1,-1,,-1
669,5917,IMMOBILIEN HAHNEFELD | Ihr Immobilienmakler in Limburg,immobilien-hahnefeld.de,-1,-1,,-1
670,5919,Team Immobilien Süd,www.team-is.de,-1,-1,,-1
671,5920,Dachgeschosswohnung mieten in Geestland | Wohnungsbörse,www.meinestadt.de,-1,-1,,-1
672,5922,… und wir sahen seine Herrlichkeit - Kirchenkreis Bremerhaven,www.kirchenkreis-bremerhaven.de,False,,,https://www.kirchenkreis-bremerhaven.de/favicon.ico
673,5923,Vujevic Immobilien: Ihre Immobilienexperten in und um ...,www.vu-immobilien.de,False,"info@vu-immobilien.de,info@vu-immobilien.de",,https://res.onoffice.de/template/images/favicons/favicon.ico
674,5932,copera-immo.de,www.copera-immo.de,-1,-1,,-1
675,5936,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
676,5940,Eschner-Immobilien Makler GmbH: Ihr Immobilienmakler,eschner-immobilien.de,-1,-1,,-1
677,5942,Immobilien DUIS Waltrop | Immobilien erfolgreich verkaufen,www.immobilien-duis.de,False,"kontakt@immobilien-duis.de,7851977kontakt@immobilien-duis.de,kontakt@immobilien-duis.de",,https://www.immobilien-duis.de/wp-content/uploads/cropped-Immobilien_Duis_Favicon-270x270.png
678,5945,Buck Immobilien,www.buckimmobilien.de,-1,-1,,-1
679,5991,Malik-Immobilien – Ihr Immobilienmakler aus Gelnhausen,www.malik-immobilien.de,-1,-1,,-1
680,5993,Ihr Immobilienmakler in Gelnhausen - Immobilien Hornung,www.immobilien-hornung.de,-1,-1,,-1
681,5994,KOBRA Die Makler | Immobilien & Versicherungen,www.kobradiemakler.de,-1,-1,,-1
682,5998,Best & Partner Immobilien,www.bestundpartner.de,-1,-1,,-1
683,6000,IMAXX: Ihr Ansprechpartner rund um Immobilien,www.imaxx.de,-1,-1,,-1
684,6025,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
685,6040,Immo2you GmbH | Immobilienmakler in Essen,www.immo2you.de,-1,-1,,-1
686,6044,Kapteina + Knepper: Startseite,hausverwaltung-kapteina.de,-1,-1,,-1
687,6045,"Tollkühn & Bittner Immobilienverwaltung, Gelsenkirchen",www.tb-immobilienverwaltung.de,-1,-1,,-1
688,6048,Appelhans Immobilien: Immobilienmakler in Osnabrück ...,www.appelhansimmobilien.de,-1,-1,,-1
689,6051,Morrell Realty: Ihr Makler / Immobilienmakler in ...,www.morrell-realty.de,-1,-1,,-1
690,6066,MioNido Immobilienmakler in Osnabrück,www.mionido-immobilien.de,-1,-1,,-1
691,6068,Haseland Immobilien: Ihr Immobilienmakler in Osnabrück ...,haseland-immobilien.de,-1,-1,,-1
692,6071,Die Immobilienmaklerin: Die Immobilienmaklerin Osnabrück,die-immobilienmaklerin.com,False,"anfrage@die-immobilienmaklerin.com,anfrage@die-immobilienmaklerin.com",,https://die-immobilienmaklerin.com/favicon.ico
693,6077,Kurzportrait - Peter Sommer Immobilien,www.peter-sommer-immobilien.de,False,info@peter-sommer-immobilien.de,,https://www.peter-sommer-immobilien.de/tl_files/favicon/android-icon-192x192.png
694,6106,Accentro,accentro.de,False,ailmail@accentro.de,,https://accentro.de/static/images/favicon.ico
695,6108,Eschner-Immobilien Makler GmbH: Ihr Immobilienmakler,eschner-immobilien.de,False,"info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,schneider@eschner-immobilien.de",,https://eschner-immobilien.de/wp-content/uploads/2020/05/favicon.png
696,6110,GERA-IMMOBILIEN – GERA-IMMOBILIEN,gera-immobilien.com,False,,,https://gera-immobilien.com/favicon.ico
697,6117,Unter dem Radar? Geheimtipp Gera - tempus24 GmbH & Co ...,tempus24.de,False,,,https://tempus24.de/wp-content/uploads/2019/07/cropped-tempus-fav-270x270.png
698,6126,Ihre Immobilienmarklerinnen in Geretsried - www ...,www.immobilienlenk.de,-1,-1,,-1
699,6131,Boothe Immobilien-Service,boothe.de,-1,-1,,-1
700,6134,SIS-Sparkassen-Immobilien-Service München,www.immobilienservice-muenchen.de,-1,-1,,-1
701,6135,Immobilienkaufmann/frau Jobs und Stellenangebote in Geretsried ...,www.stepstone.de,False,,,https://www.stepstone.de/modules/duplo/resources/favicons/stepstone/apple-touch-icon-180x180.png?v=VuWeZv6r
702,6149,Immobilienmakler Germering - Rainer Fischer Immobilien,www.fischer-immobilien-muenchen.de,-1,-1,,-1
703,6157,Immobilienmakler Germering im Stadtbranchenbuch München,www.muenchen.de,-1,-1,,-1
704,6159,Ihr Immobilienmakler und Immobiliengutachter in der ...,www.bookmeyer.de,-1,-1,,-1
705,6160,Ihr Immobilienprofi in Germering | RE/MAX Immo Services ...,immo-services-germering.remax.de,-1,-1,,-1
706,6161,Immobilienmakler Seidl: Start,makler-seidl.de,-1,-1,,-1
707,6162,SIS-Sparkassen-Immobilien-Service München,www.immobilienservice-muenchen.de,-1,-1,,-1
708,6169,Immobilien - Verkauf | Hausbau - Domizil-Immobilien ...,www.immobilien-domizil.de,-1,-1,,-1
709,6180,Immozirkel: Immobilienmakler & Sachverständigenbüro ...,immozirkel.de,False,"info@immozirkel.de,info@immozirkel.de",,https://immozirkel.de/wp-content/uploads/2021/08/cropped-cropped-logo-e1629350452576-1-e1629350642707-270x270.png
710,6183,DREHPUNKT IMMOBILIEN | Ihr professioneller ...,www.drehpunkt-immobilien.de,-1,-1,,-1
711,6207,ImmoZirkel GmbH - Siaran | Facebook,ms-my.facebook.com,False,,,https://www.facebook.com/images/fb_icon_325x325.png
712,6209,Immobiliengutachter - Heid Immobilienbewertung Germersheim,www.heid-immobilienbewertung.de,-1,-1,,-1
713,6211,ineo Immobilien – Makler in Karlsruhe +/- 50 km,www.ineo-immo.de,False,"mail@ineo-immo.de,mail@ineo-immo.de,mail@ineo-immo.de,mail@ineo-immo.de",,https://www.ineo-immo.de/wp-content/uploads/2021/02/ineoIcon-300x300.png
714,6213,Immobilienmakler Gersthofen - - NOHA IMMOBILIEN,www.noha-immobilien.de,False,info@noha-immobilien.de,,https://www.noha-immobilien.de/wp-content/uploads/2019/09/cropped-logo-2-270x270.png
715,6218,Ihr #1 Immobilienmakler in Südbayern » GEIS Real Estate,www.immobilien-geis.de,-1,-1,,-1
716,6230,Eschner-Immobilien Makler GmbH: Ihr Immobilienmakler,eschner-immobilien.de,False,"info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,schneider@eschner-immobilien.de",,https://eschner-immobilien.de/wp-content/uploads/2020/05/favicon.png
717,6250,Immobilienmakler Geseke | Makler in der Nähe finden,www.meinestadt.de,-1,-1,,-1
718,6256,Eschner-Immobilien Makler GmbH: Ihr Immobilienmakler,eschner-immobilien.de,False,"info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,info@eschner-immobilien.de,schneider@eschner-immobilien.de",,https://eschner-immobilien.de/wp-content/uploads/2020/05/favicon.png
719,6261,Ansprechpartner/in Jobs und Stellenangebote in Geseke - StepStone,www.stepstone.de,False,,,https://www.stepstone.de/modules/duplo/resources/favicons/stepstone/apple-touch-icon-180x180.png?v=VuWeZv6r
720,6263,Immobilienmakler Soest & Arnsberg | Homeday,www.homeday.de,False,kontakt@homeday.de,,https://www.homeday.de/assets/images/icons/apple-touch-icon.png
721,6265,Kontaktadresse - Haverland Immobilien Soest ...,www.haverland-immobilien.de,-1,-1,,-1
722,6268,Immobilienmakler*in werden: Ausbildung und erste Schritte,gruenderplattform.de,-1,-1,,-1
723,6272,Jacobi Immobilien – Ihr Makler für Gewerbeimmobilien in ...,www.jacobi-immobilien.de,-1,-1,,-1
724,6278,Rahn Immobillen Gevelsberg I Der Profi im Haus verkaufen,www.rahn-immobilien.de,-1,-1,,-1
